id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36269383,Luxury Home Near Airport/Boston/Train. W/ Peloton!,101020460,Peter,,East Boston,42.3884,-71.00456,Entire home/apt,300,29,50,2021-04-02,2.67,1,349
36269751,"The Godfrey Hotel Boston, Double Queen",266560394,The Godfrey Hotel,,Downtown,42.35445,-71.06176,Private room,326,1,5,2020-09-27,0.33,2,227
36282491,"Staypineapple Boston, South End Corner King",270119796,A Delightful Hotel,,South End,42.34692,-71.07065,Private room,136,1,16,2021-06-08,0.81,2,223
36291586,Luxury Back Bay studio on Prestigious Marlborough,155595193,Michelle,,Back Bay,42.35,-71.08718,Entire home/apt,97,29,0,,,9,333
36321848,Beautiful brownstone in South End,247641760,Enia,,Roxbury,42.33447,-71.0842,Entire home/apt,62,91,1,2019-11-29,0.05,8,212
36370563,"Charlestown houseboat, walk to Boston attractions",3029783,Deborah,,Charlestown,42.37482,-71.05098,Entire home/apt,224,2,18,2021-06-27,0.74,3,314
36423296,Incredible Location Newly Renovated,273851969,Ryan,,Back Bay,42.35279,-71.08226,Entire home/apt,155,91,2,2019-09-18,0.09,1,125
36439921,Boston Private Room (3-5) floor 3 room #5,209395207,Belkis,,Jamaica Plain,42.31361,-71.10124,Private room,29,29,5,2021-05-16,0.24,12,212
36527382,"Cozy, sun-lit room a block from the green line!",22800940,Andrea,,Brighton,42.3411,-71.14744,Private room,42,91,1,2019-08-31,0.04,1,0
36528015,Explore Rozzi in private in-law suite w/ home gym,63575,Kate,,Roslindale,42.27852,-71.13872,Entire home/apt,125,1,53,2021-07-02,2.21,1,77
36529493,Dada’s sweet home in Brookline,112783203,Amanda,,Brighton,42.33738,-71.15112,Private room,95,91,1,2019-07-28,0.04,1,0
36551230,Boston Rooftop Retreat,2964887,Chandra,,Roxbury,42.32899,-71.09594,Entire home/apt,173,2,73,2021-07-08,9.65,1,249
36558814,"The Whitney Boston, Classic Double Queen",270304636,The  Whitney Hotel,,West End,42.36146,-71.07193,Private room,508,1,0,,,1,347
36565227,South Boston Penthouse with Private Roof Deck,1849529,Christina,,South Boston,42.33184,-71.05062,Entire home/apt,86,28,1,2019-11-17,0.05,1,8
36587216,Private Master Suite & Large Livingroom in Boston,10197317,Shannon,,South Boston,42.33487,-71.04956,Private room,250,1,0,,,3,365
36621324,Sunny and Spacious Furnished Brighton Studio,266312920,STARS Of,,Brighton,42.34152,-71.15477,Entire home/apt,100,29,1,2020-01-08,0.05,15,313
36621326,Downtown Boston Bay Village Furnished Studio,266312920,STARS Of,,Bay Village,42.34908,-71.06799,Entire home/apt,100,29,0,,,15,161
36621741,Great 1 bedrm apt in a great location,266312920,STARS Of,,Brighton,42.33983,-71.14692,Entire home/apt,124,31,1,2020-12-13,0.14,15,323
36621742,"Sunny, Renovated, Furnished 1-Bed",266312920,STARS Of,,Brighton,42.34024,-71.14564,Private room,135,29,0,,,15,104
36622810,Boston Harbor 2 bedroom/2 bath with free parking,65820663,Elly,,Charlestown,42.3765,-71.05067,Entire home/apt,300,2,102,2021-07-09,4.58,1,205
36630748,East Boston Fantastic Room Located by Airport,1407005,Izzy,,East Boston,42.36991,-71.0212,Private room,88,29,10,2020-03-11,0.56,3,58
36636807,"Clean,beautiful room in Brighton -AC and parking .",251933716,Merve,,Brighton,42.35723,-71.16381,Private room,79,91,3,2019-08-07,0.12,2,179
36664626,Luxury Amenities - Close to Convention Center,154342968,Sarah,,South Boston Waterfront,42.35031,-71.04704,Entire home/apt,299,91,2,2019-08-27,0.09,1,365
36687285,Private condo great for work trips,463127,Janice,,South End,42.33735,-71.07565,Entire home/apt,200,91,3,2019-07-23,0.13,1,0
36720154,1private bedroom close to all Boston attractions#4,247641760,Enia,,Roxbury,42.33702,-71.08246,Private room,75,91,0,,,8,192
36733785,Master bedroom w/ private bath - close to airport,15943555,Monya,,East Boston,42.38002,-71.04008,Private room,120,1,1,2019-08-11,0.04,4,0
36760583,Shared Apartment- Red Sox Room,265284433,Elizabeth & Iva,,Dorchester,42.3083,-71.07132,Private room,48,1,13,2020-03-08,0.55,5,0
36760873,Shared Apartment- Celtics Room,265284433,Elizabeth & Iva,,Dorchester,42.3083,-71.07162,Private room,48,1,15,2021-05-07,0.88,5,0
36761473,Shared Apartment- Bruins Room,265284433,Elizabeth & Iva,,Dorchester,42.3083,-71.07344,Private room,48,1,16,2020-07-30,0.68,5,0
36766020,Bright room in an amazing location.AC and parking,251933716,Merve,,Brighton,42.35562,-71.16375,Private room,79,91,2,2019-08-11,0.08,2,364
36766327,Cozy 2-bdrm. condo 15 mins. to downtown Boston,44686100,Vidal,,East Boston,42.36775,-71.03712,Entire home/apt,126,2,80,2021-06-29,3.53,1,233
36775500,Spacious 4BD/1BA City Apartment with FREE Parking,265284433,Elizabeth & Iva,,Dorchester,42.31002,-71.0713,Entire home/apt,112,1,64,2021-06-30,2.89,5,2
36829501,Back Bay -Berklee & Longwood Hospitals,38997,Michelle,,Fenway,42.34591,-71.09201,Entire home/apt,96,29,0,,,11,112
36911216,2bd/1ba Condo with 2 KING Size Beds in Allston,46297394,Jason,,Allston,42.35162,-71.1285,Entire home/apt,235,1,25,2021-07-05,1.28,1,130
36918004,1private bedroom/1single bed in South End Boston#3,247641760,Enia,,Roxbury,42.33734,-71.08314,Private room,50,91,1,2019-11-04,0.05,8,48
36920373,1private beautiful bedroom in Boston #1,247641760,Enia,,Roxbury,42.33519,-71.08266,Private room,75,91,0,,,8,192
36921988,1 private bedroom with 2 twin beds Boston#2,247641760,Enia,,Roxbury,42.33688,-71.08442,Private room,60,91,0,,,8,192
36977405,A Lovely Private Victorian Studio - Super Clean,29218948,Aaron & Catherine,,Dorchester,42.31583,-71.06822,Private room,119,1,56,2021-06-28,2.53,2,146
37021350,Elegant & Clean Room close to Subway and Downtown,2707695,Roman,,Dorchester,42.3138,-71.05331,Private room,70,29,15,2020-07-04,0.71,2,104
37023405,Houseboat Slip Away: Cozy stay in the heart of the North End!,105620455,SleepAfloat,,North End,42.36335,-71.0506,Entire home/apt,135,1,5,2021-07-07,2.11,6,325
37068313,"Trendy South Boston 1BR w/ Gym, W/D, Doorman near the T by Blueground",107434423,Blueground,,South Boston,42.341137,-71.049583,Entire home/apt,198,32,0,,,129,181
37152036,Sonder at Hancock Suites | 1BR Near Whole Foods Market,224829568,Sonder (Boston),,Beacon Hill,42.35867,-71.0651,Entire home/apt,359,2,21,2021-05-30,0.98,6,343
37180881,Brilliant Back Bay 1 bed,279780853,Ryan,,Back Bay,42.35262,-71.08212,Entire home/apt,175,29,8,2021-05-31,0.75,1,27
37184116,"Beautiful 1BR, large deck, steps from Red Line T",19406410,Eileen,,South Boston,42.32823,-71.05687,Entire home/apt,85,29,5,2021-01-03,0.23,1,0
37209442,Hyde Park-Commuter Rail/Amtrak Stop-MBTA access,280065823,Alexandra,,Hyde Park,42.25627,-71.12693,Entire home/apt,150,91,13,2019-11-10,0.58,1,180
37253472,Sonder | Studio in Beacon Hill | Near Whole Foods Market,224829568,Sonder (Boston),,Beacon Hill,42.36075,-71.06364,Entire home/apt,230,2,42,2021-07-05,2.49,6,337
37296051,Back Bay 1 BR with skyline views from EVERY WINDOW,280778187,Danielle,,Back Bay,42.34322,-71.084,Entire home/apt,150,91,5,2019-09-29,0.21,1,0
37310884,"Sunlit Beacon Hill 1BR w/ Pool, Gym, Doorman, Dog Park by Blueground",107434423,Blueground,,West End,42.364967,-71.068871,Entire home/apt,222,32,0,,,129,11
37367776,"Middlemarch Rm, Historic S.Boston Home w/Breakfast",270846829,John And Kay,,South Boston,42.33692,-71.04489,Private room,150,2,12,2021-07-05,0.54,3,159
37461678,Private basement guest room in a cozy home,82861960,Lelia,,Roslindale,42.27507,-71.13524,Private room,50,29,53,2021-01-17,2.27,1,147
37583345,401 W 1st St Unit 403 - OMICRON,41414501,Robert,,South Boston Waterfront,42.33817,-71.04462,Entire home/apt,155,91,1,2019-09-14,0.04,1,0
37589402,"Queen Casper Bed, Private Bath Walk to the Airport",8958031,Simon,,East Boston,42.36583,-71.03089,Private room,60,29,10,2020-03-06,0.46,2,0
37630538,"Charming Back Bay, Beacon St. Apt. w/ Private Roof",40508782,Rebecca,,Back Bay,42.35462,-71.07637,Entire home/apt,275,4,46,2021-07-07,2.03,1,86
37655502,Marathon Luxury 2-bed 2.5 bath/1.8m to Finish line,284535883,John,,South Boston,42.33554,-71.05174,Entire home/apt,400,2,0,,,1,282
37709158,"Well-Situated South End Studio w/ W/D near T Stops, by Blueground",107434423,Blueground,,Back Bay,42.343166,-71.083229,Entire home/apt,137,32,1,2019-10-31,0.05,129,141
37709576,"North End- Newly Renovated, Prof. Clean, 1bd Apt",697401,Nick,,North End,42.36575,-71.05544,Entire home/apt,105,75,6,2021-06-01,0.32,3,107
37718326,LUXURY CONDO BEST LOCATION IN BOSTON,275833371,Karl,,Downtown,42.35473,-71.0622,Entire home/apt,300,91,0,,,2,365
37748817,Large room 5 mins walk to green T 10 mins to BC,200455160,Mo,,Brighton,42.34274,-71.15441,Private room,90,91,0,,,5,365
37749165,LUxury condo in downtown Boston best location,275833371,Karl,,Downtown,42.35535,-71.06257,Entire home/apt,300,91,0,,,2,358
37768013,Casa de Benny,12982278,Benny,,Roxbury,42.32523,-71.08734,Private room,50,29,24,2020-03-01,1.19,1,0
37784404,"3 Bedroom Apartment, close to downtown! King Bed",285904748,AAA Homestays,,Roxbury,42.30763,-71.08762,Entire home/apt,408,91,2,2019-10-19,0.11,3,365
37823144,Boston Studio Near Downtown,187813188,Booker,,Jamaica Plain,42.31665,-71.0999,Entire home/apt,150,1,20,2020-05-17,1.09,3,312
37834744,Million Dollar South Boston 1 bed,16865734,Kyle (And Cathy),,South Boston Waterfront,42.34387,-71.05602,Entire home/apt,202,91,0,,,1,90
37840842,Entire1,84799963,Murat,,Brighton,42.35665,-71.16536,Entire home/apt,99,91,0,,,6,365
37840971,Spacious room with queen size bed.,84799963,Murat,,Brighton,42.35725,-71.16478,Private room,69,91,0,,,6,365
37889446,AT 5-33 Private Studio in Boston's Bay Village!!,285344759,Bv,,South End,42.3473,-71.06887,Entire home/apt,79,3,28,2020-05-04,1.28,24,150
37912471,"Ideal for Families 2,500 sq ft Charlestown Home",27180387,Jen,,Charlestown,42.37845,-71.0635,Entire home/apt,900,91,0,,,1,363
37927528,Pvt. Bedroom | Co-Live by Thatch | 139 #1A,814298,Thatch,,Roxbury,42.32286,-71.08944,Private room,48,30,1,2020-04-25,0.07,96,74
37927764,Pvt. Bedroom | Co-Live by Thatch | 139 #1B,814298,Thatch,,Roxbury,42.3209,-71.08784,Private room,48,30,1,2020-11-03,0.12,96,112
37927954,Flexible Housing | Co-Live by Thatch | 139 #1C,814298,Thatch,,Roxbury,42.3208,-71.08921,Private room,48,30,1,2020-03-18,0.06,96,112
37928099,Flexible Housing | Co-Live by Thatch | 139 #1D,814298,Thatch,,Roxbury,42.32268,-71.08758,Private room,48,30,0,,,96,112
37931130,Boston private room (2-5) Floor 2 - Room #5,209395207,Belkis,,Jamaica Plain,42.31522,-71.09933,Private room,29,29,3,2020-05-18,0.19,12,0
38018931,Sonder | Hancock Suites | Cozy 1BR,224829568,Sonder (Boston),,Beacon Hill,42.36069,-71.06322,Entire home/apt,362,2,30,2021-05-24,1.53,6,350
38026865,Private bedroom in South Boston nr Downtown 130-1D,26704689,Mac,,South Boston,42.33428,-71.05296,Private room,39,91,0,,,6,365
38106963,Evon | Back Bay Convention CTR | Beautiful 1BR S1,212359760,Evonify,,Back Bay,42.34409,-71.08295,Entire home/apt,144,29,11,2020-03-15,0.59,37,0
38127095,Huge apartment with private bathroom.,84799963,Murat,,Brighton,42.35671,-71.1643,Entire home/apt,109,91,0,,,6,365
38127199,"Queen Anne Suite, S. Boston Victorian, w/Breakfast",270846829,John And Kay,,South Boston,42.33631,-71.04293,Private room,175,2,7,2020-03-01,0.31,3,169
38127491,Bright and Cozy Boston Studio near Subway209,18110188,Cindy,,Allston,42.35223,-71.12579,Entire home/apt,160,29,55,2020-12-08,2.47,20,14
38127591,Bright and Cozy Boston Studio near Subway201,18110188,Cindy,,Allston,42.35237,-71.12391,Entire home/apt,170,29,51,2021-03-31,2.63,20,0
38128077,Chic & Comfort Boston Studio near Subway507,18110188,Cindy,,Allston,42.35234,-71.12372,Entire home/apt,170,29,61,2021-06-25,2.77,20,10
38128388,Chic & Comfort Boston Studio near Subway511,18110188,Cindy,,Allston,42.35246,-71.12543,Entire home/apt,170,29,77,2021-01-27,3.63,20,14
38128807,Chic & Comfort Boston Studio near Subway616,18110188,Cindy,,Allston,42.35075,-71.12585,Entire home/apt,200,29,51,2021-03-31,2.38,20,10
38129448,Private & convenient studio right next to T 518,18110188,Cindy,,Allston,42.35265,-71.12376,Entire home/apt,170,29,38,2021-04-12,1.74,20,20
38129565,-Private & convenient studio right next to T515,18110188,Cindy,,Allston,42.35248,-71.12414,Entire home/apt,160,29,25,2021-05-09,1.14,20,10
38130228,Chic & Comfort Boston Studio near Subway502,18110188,Cindy,,Allston,42.35088,-71.12554,Entire home/apt,200,29,38,2021-03-28,2.14,20,16
38130377,Bright and Cozy Boston Studio near Subway610,18110188,Cindy,,Allston,42.35214,-71.12564,Entire home/apt,160,29,49,2020-11-01,2.27,20,8
38130459,"Gorgeous space in vibrant area, right next to t403",18110188,Cindy,,Allston,42.35186,-71.12367,Entire home/apt,170,29,39,2021-04-28,2.19,20,15
38130674,"-Gorgeous space in vibrant area, steps to the t316",18110188,Cindy,,Allston,42.35215,-71.12577,Entire home/apt,175,29,35,2020-12-06,1.61,20,2
38131730,"Gorgeous space in vibrant area, steps to the t617",18110188,Cindy,,Allston,42.35255,-71.12435,Entire home/apt,170,29,46,2021-04-15,2.33,20,9
38131851,"Gorgeous space in vibrant area, steps to the t517",18110188,Cindy,,Allston,42.3527,-71.12382,Entire home/apt,170,29,52,2020-12-22,2.88,20,27
38132369,2.33L Chocolate Sunshine,197583948,Sada,,Roxbury,42.32016,-71.08191,Shared room,27,91,2,2019-09-01,0.09,1,0
38134488,Studio Room on Brigham Circle T Subway Station,184906834,Janice,,Mission Hill,42.33312,-71.10272,Entire home/apt,99,3,66,2021-07-12,3.19,1,170
38148436,Private bedroom in South Boston nr Downtown 130-1A,26704689,Mac,,South Boston,42.33431,-71.05429,Private room,30,91,3,2021-05-08,0.14,6,325
38163886,Private bedroom in South Boston nr Downtown 130-1B,26704689,Mac,,South Boston,42.33464,-71.05451,Private room,42,91,1,2020-05-21,0.07,6,318
38164617,Private bedroom in South Boston nr Downtown 130-1C,26704689,Mac,,South Boston,42.33605,-71.05349,Private room,41,91,1,2019-10-16,0.05,6,285
38168575,Evon | Back Bay Convention CTR | Cozy Studio S9,212359760,Evonify,,Back Bay,42.34373,-71.08324,Entire home/apt,160,29,18,2020-03-23,0.90,37,0
38178173,"Connected South End Studio w/ W/D near T Stops, by Blueground",107434423,Blueground,,Back Bay,42.34317,-71.08323,Entire home/apt,109,32,1,2020-06-28,0.08,129,335
38179248,-Chic & Comfort Boston Studio near Subway510,18110188,Cindy,,Allston,42.35225,-71.1241,Entire home/apt,160,29,36,2020-12-06,1.70,20,13
38215747,The Strathmore 15 w/AC | Queen Bed w/HdTV | One block to Greenline and short walk to Boston College!,71783,Lance,,Brighton,42.33931,-71.15122,Entire home/apt,98,30,3,2020-10-03,0.17,27,193
38274887,"Ideal Back Bay 1BR w/ City View, A/C, near Charles River, by Blueground",107434423,Blueground,,Back Bay,42.350388,-71.090286,Entire home/apt,177,32,0,,,129,0
38279103,1-1 ★ALLSTON★ 3 Mins to Green Line T -,290984032,Turana,,Allston,42.34967,-71.13482,Private room,99,29,2,2020-03-28,0.11,8,0
38285740,Beautiful South End Unit,291036089,John,,South End,42.33786,-71.06915,Entire home/apt,699,91,0,,,1,179
38311023,#B202 Private Room Near Umass Boston,112905339,Weihai,,Dorchester,42.30977,-71.06435,Private room,48,30,0,,,16,129
38352489,Garden Level Oasis (with parking) in The South End,8595979,Jonathan,,South End,42.34101,-71.08103,Entire home/apt,250,365,0,,,1,0
38377602,Puddingstone Place Charmer,392970,Holly,,Roxbury,42.32295,-71.09084,Entire home/apt,499,2,3,2021-05-10,0.89,1,85
38382899,Lovely place in Jamaica Plain,292283551,Vitanur,,Jamaica Plain,42.32187,-71.10862,Entire home/apt,200,29,3,2020-02-23,0.15,6,0
38384895,"Lovely place in Jamaica Plain, Room #1",292283551,Vitanur,,Jamaica Plain,42.32189,-71.10955,Private room,50,29,21,2020-02-05,0.98,6,0
38385157,"Lovely place in Jamaica Plain, Room #3",292283551,Vitanur,,Jamaica Plain,42.32194,-71.10799,Private room,50,29,8,2019-11-29,0.36,6,0
38385300,"Lovely place in Jamaica Plain, Room #4",292283551,Vitanur,,Jamaica Plain,42.32316,-71.1081,Private room,50,29,18,2020-04-11,0.86,6,0
38385513,"Lovely place in Jamaica Plain, Room #5",292283551,Vitanur,,Jamaica Plain,42.32366,-71.10858,Private room,50,29,15,2020-04-02,0.85,6,0
38387822,Boston comfort room,292399041,Henrique,,Dorchester,42.31049,-71.06451,Private room,110,29,22,2019-11-10,1.01,3,184
38388360,Large room 5 mins to greenT 10 mins to BC,200455160,Mo,,Brighton,42.34237,-71.15418,Private room,90,91,0,,,5,365
38391365,1-2 ★ALLSTON★ 3 Mins to Green Line T - Comfortable,290984032,Turana,,Allston,42.35106,-71.13502,Private room,99,29,5,2020-04-15,0.29,8,0
38391507,1-3 ★ALLSTON★ 3 Mins to Green Line T - Cozy Room,290984032,Turana,,Allston,42.35072,-71.13462,Private room,99,29,3,2020-02-29,0.15,8,0
38401070,1-4 ★ALLSTON★ 3 Mins to Green Line T - Renovated..,290984032,Turana,,Allston,42.34973,-71.1348,Private room,99,29,4,2020-01-01,0.21,8,0
38401377,2-1 ★ALLSTON★ 3 Mins to Green Line T - Comfortable,290984032,Turana,,Allston,42.35075,-71.1368,Private room,99,29,4,2020-01-19,0.22,8,0
38412757,2-5 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.34925,-71.13468,Private room,35,29,0,,,4,0
38422629,Perfect Boston Studio 3-22,285344759,Bv,,Back Bay,42.34926,-71.07145,Entire home/apt,79,3,29,2020-05-26,1.39,24,139
38432874,T Hip and Chic Studio Awaits Your Stay! 1-32,285344759,Bv,,Bay Village,42.34951,-71.0707,Entire home/apt,85,3,22,2020-02-25,1.00,24,2
38433315,L 1-22 Modern Efficiency Studio Awaits Your Stay! 1-22,285344759,Bv,,Back Bay,42.34962,-71.07076,Private room,112,2,17,2021-05-23,0.77,24,15
38462330,"Cozy room in large, quiet apartment",15695135,Bryan,,Dorchester,42.318,-71.05904,Private room,75,14,0,,,1,212
38478429,"Nice bedroom Brighton close to T ,BC,Downtown",293373619,Jihane,,Brighton,42.34233,-71.15289,Private room,51,29,1,2019-09-28,0.05,13,346
38479825,A Boston Urban Oasis,193127194,Reagan,,Dorchester,42.30904,-71.05056,Private room,49,91,15,2019-11-30,0.71,1,0
38513768,"Practical South End 1BR near shops, restaurants & T Stops, by Blueground",107434423,Blueground,,Back Bay,42.3441,-71.08231,Entire home/apt,142,32,0,,,129,170
38513869,"Mod Back Bay 1BR w/ A/C, nr. Charles River & Esplanade, by Blueground",107434423,Blueground,,Fenway,42.35077,-71.08993,Entire home/apt,160,32,0,,,129,282
38541446,"Central Back Bay 1 BR, w/ W/D near Prudential Center by Blueground",107434423,Blueground,,Back Bay,42.350025,-71.081749,Entire home/apt,328,32,0,,,129,38
38643550,Evon | Back Bay | Lux Penthouse + City View S08,212359760,Evonify,,Back Bay,42.34359,-71.08305,Entire home/apt,166,29,1,2020-01-29,0.06,37,0
38647730,1 Bed Apartment,272593664,Kelly,,East Boston,42.38765,-71.00208,Entire home/apt,80,5,26,2021-05-02,1.18,1,0
38697559,Private Bedroom in Unique and Spacious Condo,28299940,Mauryn,,Jamaica Plain,42.32021,-71.10979,Private room,92,91,0,,,2,364
38730599,A nice comfort apartment in a quiet neighborhood,357700886,Adolph,,Hyde Park,42.27134,-71.11129,Entire home/apt,70,29,4,2021-04-19,0.19,1,163
38798321,L 3-B2 Prices And Location CANNOT Be Beat!,285344759,Bv,,South End,42.34781,-71.07062,Entire home/apt,76,3,26,2021-05-16,1.61,24,166
38843864,Great Room Brighton BC Green T,293373619,Jihane,,Brighton,42.34271,-71.1524,Private room,62,29,2,2019-12-31,0.17,13,347
38849678,2 Bedroom guest suite in Brighton w/private bath,3847479,Jonathan,,Brighton,42.3533,-71.15811,Entire home/apt,100,1,11,2021-07-05,0.59,1,91
38908913,Room near MBTA Forest Hills w/ private living room,201935605,Sherwin,,Roslindale,42.29331,-71.12254,Private room,42,29,5,2021-05-20,0.26,7,2
38915419,"Lux Back Bay 1BR w/ A/C, nr. Charles River & Esplanade, by Blueground",107434423,Blueground,,Back Bay,42.350224,-71.090912,Entire home/apt,136,32,0,,,129,284
38923194,"Room near MBTA Forest Hills, keyless self check-in",201935605,Sherwin,,Roslindale,42.29326,-71.12233,Private room,40,29,4,2021-01-24,0.21,7,130
38971283,Jordan Trade Connection,298551564,Ali,,Jamaica Plain,42.32859,-71.11061,Entire home/apt,300,91,0,,,1,90
39004265,T Modern Efficiency Studio Awaits Your Stay! 1-23,285344759,Bv,,Bay Village,42.34927,-71.06947,Private room,112,2,13,2020-02-17,0.60,24,5
39023175,"Downtown Studio Apt, Perfect for Medical Workers",2356643,MyBostonTrip,,Downtown,42.35075,-71.06354,Entire home/apt,93,2,4,2021-06-13,1.94,35,362
39035114,"Boston Harbor, Encore Casino, North-end, BU, MIT.",247324615,Ana,,East Boston,42.38075,-71.03001,Entire home/apt,192,29,21,2020-07-27,1.11,2,0
